#REF!,Service Company Name:,,#ERROR!,UNCONVENTIONAL RESOURCES - WCO&PED,,,,,,,,,,,,,,,,,,,If Recorded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Service Company Code:,,,,,,,,,,,#ERROR!,,HAZEM,,,,,,SIWHP (psig):,,6870,,,,,,,,,"Venturi meter Pipe Diameter ""D"" (mm):",,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9/5/21 12:00, 12:00 TS started flushing Desander & Sand Filter. Recovered DS= 1 Kg & SF= 0 Kg.,26,6148,6119,6019,217,397,201.06,,,,,45,,312,172,193,,2.500,141,0.92,0.95,7.76,2664,2180,343.48,2911.38,0.71,16.23,13.53,,,,0.87,1.40,20000,,,46.25,,7.0,79992,,,19.6,7146.0,8385.0,,,652,,868,,0,,,,,BOTH,90,10,1.98,0.22,207.34,179.57,2.21,386.91,2.20,0.28,37.43,1.56
,9/5/21 12:15,,26,6149,6118,6007,218,399,201.77,,,,,45,,312,178,193,,2.500,140,0.92,0.95,7.75,2652,2181,342.32,2921.26,0.70,16.19,13.50,,,,0.87,1.40,20000,,,46.25,,7.0,79992,,,19.7,7173.6,8407.7,,,664,,876,,0,,,,,,,,0.00,0.00,207.34,179.57,,386.91,0.00,0.00,37.25,1.55
,9/5/21 12:30," 12:30 BSW= 45 %, CL= 79992 ppm, pH= 7, H2S=  20,000 ppm, CO2= 1.4 %.",26,6149,6117,6019,214,400,197.65,,,,,45,,313,177,196,,2.500,139,0.92,0.95,7.76,2645,2180,340.97,2932.83,0.71,16.26,13.56,,,,0.87,1.40,20000,,,46.25,,7.0,79992,,,19.8,7201.2,8430.4,,,666,,879,,0,,,,,,,,0.00,0.00,207.34,179.57,,386.91,0.00,0.00,37.25,1.55
,9/5/21 12:45,,26,6147,6117,6013,214,397,197.26,,,,,45,,314,178,196,,2.500,138,0.92,0.95,7.77,2627,2188,337.95,2959.05,0.70,16.26,13.55,,,,0.87,1.40,20000,,,46.25,,7.0,79992,,,19.9,7228.5,8453.2,,,668,,881,,0,,,,,,,,0.00,0.00,207.34,179.57,,386.91,0.00,0.00,37.25,1.55
,9/5/21 13:00,,26,6149,6118,6016,214,399,198.07,,,,,45,,314,178,195,,2.500,138,0.92,0.95,7.76,2638,2188,339.93,2941.80,0.71,16.25,13.55,,,,0.87,1.40,20000,,,46.25,,7.0,79992,,,20.0,7256.0,8476.0,,,669,,884,,0,,,,,,,,0.00,0.00,207.34,179.57,,386.91,0.00,0.00,37.25,1.55
,9/5/21 13:15,,26,6151,6121,6016,212,399,196.03,,,,,45,,315,180,196,,2.500,137,0.92,0.95,7.78,2633,2192,338.65,2952.88,0.71,16.28,13.57,,,,0.87,1.40,20000,,,46.25,,7.0,79992,,,20.0,7283.4,8498.9,,,669,,885,,0,,,,,,,,0.00,0.00,207.34,179.57,,386.91,3.31,0.42,37.47,1.56
,9/5/21 13:30," 13:30 BSW= 45 %, CL= 79992 ppm, pH= 7, H2S=  20,000 ppm, CO2= 1.4 %.",26,6153,6122,6016,215,399,195.17,,,,,45,,315,182,198,,2.500,137,0.92,0.95,7.80,2625,2172,336.45,2972.18,0.71,16.25,13.55,,,,0.87,1.40,20000,,,46.25,,7.0,79992,,,20.1,7310.8,8521.5,,,670,,887,,0,,,,,,,,0.00,0.00,207.34,179.57,,386.91,3.31,0.42,37.47,1.56
,9/5/21 13:45,,26,6146,6115,6016,214,398,195.62,,,,,45,,316,182,198,,2.500,135,0.92,0.95,7.82,2621,2175,335.19,2983.40,0.71,16.26,13.56,,,,0.87,1.40,20000,,,46.25,,7.0,79992,,,20.2,7338.1,8544.1,,,669,,887,,0,,,,,,,,0.00,0.00,207.34,179.57,,386.91,3.31,0.42,37.47,1.56
,9/5/21 14:00, 14:00 TS started flushing Desander & Sand Filter. Recovered DS= 1.5 Kg & SF= 0.5 Kg.,26,6138,6106,6007,209,396,193.45,,,,,45,,316,180,200,,2.500,133,0.92,0.95,7.83,2580,2195,329.29,3036.80,0.70,16.29,13.58,,,,0.87,1.40,20000,,,46.25,,7.0,79992,,,20.3,7365.0,8567.0,,,672,,888,,0,,,,,BOTH,90,10,2.98,0.33,210.32,179.90,3.31,390.22,3.31,0.42,37.47,1.56
,9/5/21 14:15,,26,6148,6117,6010,211,398,196.37,,,,,45,,316,182,192,,2.500,134,0.92,0.95,7.70,2638,2194,342.78,2917.29,0.69,16.28,13.57,,,,0.87,1.40,20000,,,46.25,,7.0,79992,,,20.4,7392.4,8589.9,,,676,,891,,0,,,,,,,,0.00,0.00,210.32,179.90,,390.22,0.00,0.00,37.44,1.56
,9/5/21 14:30," 14:30 BSW= 45 %, CL= 79992 ppm, pH= 7, H2S=  20,000 ppm, CO2= 1.4 %.",26,6150,6118,6014,210,399,195.15,,,,,45,,316,181,197,,2.500,133,0.92,0.95,7.80,2629,2176,336.84,2968.78,0.71,16.30,13.59,,,,0.87,1.40,20000,,,46.25,,7.0,79992,,,20.4,7419.8,8612.5,,,678,,893,,0,,,,,,,,0.00,0.00,210.32,179.90,,390.22,0.00,0.00,37.44,1.56
,9/5/21 14:45,,26,6135,6103,6011,211,398,194.33,,,,,45,,317,181,203,,2.500,135,0.92,0.95,7.92,2607,2155,329.19,3037.77,0.72,16.27,13.57,,,,0.87,1.40,20000,,,46.25,,7.0,79992,,,20.5,7447.0,8635.0,,,677,,894,,0,,,,,,,,0.00,0.00,210.32,179.90,,390.22,0.00,0.00,37.44,1.56
,9/5/21 15:00,,26,6133,6100,6000,207,392,191.59,,,,,45,,316,178,196,,2.500,133,0.92,0.95,7.78,2618,2174,336.53,2971.50,0.69,16.30,13.59,,,,0.87,1.40,20000,,,46.25,,7.0,79992,,,20.6,7474.2,8657.6,,,681,,896,,0,,,,,,,,0.00,0.00,210.32,179.90,,390.22,0.00,0.00,37.44,1.56
,9/5/21 15:15,,26,6145,6112,5999,208,397,193.87,,,,,45,,315,180,194,,2.500,132,0.92,0.95,7.71,2652,2180,343.92,2907.68,0.69,16.28,13.58,,,,0.87,1.40,20000,,,46.25,,7.0,79992,,,20.7,7501.9,8680.3,,,687,,899,,0,,,,,,,,0.00,0.00,210.32,179.90,,390.22,2.20,0.28,37.43,1.56
,9/5/21 15:30," 15:30 BSW= 45 %, CL= 79992 ppm, pH= 7, H2S=  20,000 ppm, CO2= 1.4 %.",26,6136,6105,6003,207,397,193.36,,,,,45,,315,178,200,,2.500,134,0.92,0.95,7.85,2605,2168,331.90,3012.93,0.70,16.31,13.60,,,,0.87,1.40,20000,,,46.25,,7.0,79992,,,20.8,7529.0,8702.9,,,685,,901,,0,,,,,,,,0.00,0.00,210.32,179.90,,390.22,2.20,0.28,37.43,1.56
,9/5/21 15:45,,26,6133,6103,5993,206,396,192.08,,,,,45,,315,178,196,,2.500,132,0.92,0.95,7.78,2648,2191,340.29,2938.71,0.69,16.29,13.58,,,,0.87,1.40,20000,,,46.25,,7.0,79992,,,20.9,7556.6,8725.7,,,689,,902,,0,,,,,,,,0.00,0.00,210.32,179.90,,390.22,2.20,0.28,37.43,1.56
,9/5/21 16:00, 16:00 TS started flushing Desander & Sand Filter. Recovered DS= 1 Kg & SF= 0 Kg.,26,6134,6104,5995,205,387,190.53,,,,,45,,305,177,206,,2.500,132,0.92,0.95,7.85,2624,2154,334.21,2992.10,0.70,16.31,13.60,,,,0.87,1.40,20000,,,46.25,,7.0,79992,,,20.9,7583.9,8748.2,,,691,,905,,0,,,,,BOTH,90,10,1.98,0.22,212.30,180.12,2.21,392.42,2.20,0.28,37.43,1.56
,9/5/21 16:15,,26,6128,6096,6081,204,391,190.26,,,,,45,,304,177,211,,2.500,130,0.92,0.95,7.94,2669,2152,336.28,2973.70,0.78,16.56,13.81,,,,0.87,1.40,20000,,,46.25,,7.0,79992,,,21.0,7611.7,8770.6,,,695,,907,,0,,,,,,,,0.00,0.00,212.30,180.12,,392.42,0.00,0.00,38.35,1.60
,9/5/21 16:30," 16:30 BSW= 45 %, CL= 79992 ppm, pH= 7, H2S=  20,000 ppm, CO2= 1.4 %.",26,6126,6095,6087,203,393,188.99,,,,,45,,305,175,211,,2.500,128,0.92,0.95,7.95,2675,2154,336.25,2973.95,0.78,16.59,13.83,,,,0.87,1.40,20000,,,46.25,,7.0,79992,,,21.1,7639.6,8793.0,,,701,,912,,0,,,,,,,,0.00,0.00,212.30,180.12,,392.42,0.00,0.00,38.35,1.60
,9/5/21 16:45,,26,6124,6093,6087,203,388,189.41,,,,,45,,304,172,214,,2.500,127,0.92,0.95,8.02,2670,2154,333.00,3003.02,0.79,16.59,13.83,,,,0.87,1.40,20000,,,46.25,,7.0,79992,,,21.2,7667.4,8815.5,,,706,,915,,0,,,,,,,,0.00,0.00,212.30,180.12,,392.42,0.00,0.00,38.35,1.60
,9/5/21 17:00,,26,6129,6096,6087,202,391,188.63,,,,,45,,301,172,216,,2.500,126,0.92,0.95,8.05,2676,2168,332.48,3007.66,0.79,16.60,13.84,,,,0.87,1.40,20000,,,46.25,,7.0,79992,,,21.3,7695.3,8838.0,,,710,,920,,0,,,,,,,,0.00,0.00,212.30,180.12,,392.42,0.00,0.00,38.35,1.60
,9/5/21 17:15,,26,6124,6092,6086,202,391,188.06,,,,,45,,303,171,216,,2.500,125,0.92,0.95,8.05,2650,2150,329.24,3037.30,0.79,16.60,13.84,,,,0.87,1.40,20000,,,46.25,,7.0,79992,,,21.3,7722.9,8860.4,,,711,,922,,0,,,,,,,,0.00,0.00,212.30,180.12,,392.42,3.31,0.41,38.59,1.61
,9/5/21 17:30," 17:30 BSW= 45 %, CL= 79992 ppm, pH= 7, H2S=  20,000 ppm, CO2= 1.4 %.",26,6126,6093,6084,201,390,187.64,,,,,45,,303,171,213,,2.500,124,0.92,0.95,8.01,2672,2150,333.54,2998.10,0.79,16.60,13.84,,,,0.87,1.40,20000,,,46.25,,7.0,79992,,,21.4,7750.7,8882.8,,,714,,924,,0,,,,,,,,0.00,0.00,212.30,180.12,,392.42,3.31,0.41,38.59,1.61
,9/5/21 17:45,,26,6124,6092,6084,202,392,188.05,,,,,45,,303,171,215,,2.500,124,0.92,0.95,8.04,2669,2150,331.79,3013.96,0.79,16.59,13.83,,,,0.87,1.40,20000,,,46.25,,7.0,79992,,,21.5,7778.5,8905.2,,,715,,926,,0,,,,,,,,0.00,0.00,212.30,180.12,,392.42,3.31,0.41,38.59,1.61
,9/5/21 18:00, 18:00 TS started flushing Desander & Sand Filter. Recovered DS= 1 Kg & SF= 0.5 Kg.,26,6124,6093,6084,203,392,188.88,,,,,45,,302,171,216,,2.500,123,0.92,0.95,8.05,2652,2148,329.34,3036.41,0.79,16.58,13.82,,,,0.87,1.40,20000,,,46.25,,7.0,79992,,,21.6,7806.1,8927.6,,,717,,928,,0,,,,,BOTH,90,10,2.98,0.33,215.28,180.45,3.31,395.73,3.31,0.41,38.59,1.61
,9/5/21 18:15,,26,6124,6092,6083,202,390,189.08,,,,,45,,302,171,217,,2.500,123,0.92,0.95,8.08,2662,2147,329.60,3033.94,0.79,16.59,13.83,,,,0.87,1.40,20000,,,46.25,,7.0,79992,,,21.7,7833.9,8950.0,,,718,,930,,0,,,,,,,,0.00,0.00,215.28,180.45,,395.73,0.00,0.00,19.30,0.80
,9/5/21 18:30,,26,6122,6088,6054,201,402,186.80,,,,,45,,305,169,0,,2.500,122,0.92,0.95,0.00,2725,2183,,0.00,0.00,16.52,13.78,,,,0.87,1.40,20000,,,46.25,,7.0,79992,,,21.7,7862.3,8972.7,,,723,,933,,0,,,,,,,,0.00,0.00,215.28,180.45,,395.73,0.00,0.00,19.30,0.80
,9/5/21 18:45,,26,6125,6090,6013,202,389,187.34,,,,,45,,303,169,0,,2.500,121,0.92,0.95,0.00,2690,2181,,0.00,0.00,16.40,13.67,,,,0.87,1.40,20000,,,46.25,,7.0,79992,,,21.7,7890.3,8995.4,,,727,,936,,0,,,,,,,,0.00,0.00,215.28,180.45,,395.73,0.00,0.00,19.30,0.80
,9/5/21 19:00,,26,6130,6094,6008,201,389,187.46,,,,,45,,305,169,210,,2.500,120,0.92,0.98,8.01,2617,2144,326.76,3060.40,0.72,16.40,13.67,,,,0.87,1.40,20000,,,46.25,,7.0,79992,,,21.8,7917.5,9017.8,,,727,,937,,0,,,,,,,,0.00,0.00,215.28,180.45,,395.73,0.00,0.00,19.30,0.80
,9/5/21 19:15,,26,6127,6090,6006,201,396,188.09,,,,,45,,305,166,211,,2.500,121,0.92,0.98,8.02,2612,2148,325.63,3070.92,0.72,16.39,13.67,,,,0.87,1.40,20000,,,46.25,,7.0,79992,,,21.9,7944.7,9040.1,,,723,,937,,0,,,,,,,,0.00,0.00,215.28,180.45,,395.73,4.41,0.55,38.52,1.61
,9/5/21 19:30," 19:30 BSW= 45 %, CL= 79992 ppm, pH= 7, H2S=  20,000 ppm, CO2= 1.4 %.",26,6127,6093,6000,201,388,187.45,,,,,45,,305,166,209,,2.500,124,0.92,0.98,8.01,2606,2141,325.28,3074.28,0.72,16.37,13.65,,,,0.87,1.40,20000,,,46.25,,7.0,79992,,,21.9,7971.9,9062.4,,,722,,936,,0,,,,,,,,0.00,0.00,215.28,180.45,,395.73,4.41,0.55,38.52,1.61
,9/5/21 19:45,,26,6125,6090,5996,200,395,184.84,,,,,45,,305,164,210,,2.500,123,0.92,0.98,8.03,2601,2140,323.75,3088.79,0.71,16.37,13.65,,,,0.87,1.40,20000,,,46.25,,7.0,79992,,,22.0,7999.0,9084.7,,,721,,935,,0,,,,,,,,0.00,0.00,215.28,180.45,,395.73,4.41,0.55,38.52,1.61
,9/5/21 20:00, 20:00 TS started flushing Desander & Sand Filter. Recovered DS= 1 Kg & SF= 1 Kg.,26,6126,6092,5993,199,392,184.95,,,,,45,,305,164,210,,2.500,123,0.92,0.98,8.04,2603,2140,323.90,3087.33,0.71,16.38,13.65,,,,0.87,1.40,20000,,,46.25,,7.0,79992,,,22.1,8026.1,9107.0,,,720,,934,,0,,,,,BOTH,90,10,3.97,0.44,219.25,180.89,4.41,400.14,4.41,0.55,38.52,1.61
,9/5/21 20:15,,26,6126,6092,5994,199,394,184.58,,,,,45,,305,164,210,,2.500,122,0.92,0.98,8.05,2597,2140,322.67,3099.16,0.71,16.38,13.66,,,,0.87,1.40,20000,,,46.25,,7.0,79992,,,22.2,8053.2,9129.3,,,720,,934,,0,,,,,,,,0.00,0.00,219.25,180.89,,400.14,0.00,0.00,38.58,1.61
,9/5/21 20:30," 20:30 BSW= 45 %, CL= 79992 ppm, pH= 7, H2S=  20,000 ppm, CO2= 1.4 %.",26,6121,6086,5991,199,391,183.76,,,,,45,,305,163,211,,2.500,121,0.92,0.98,8.05,2598,2117,322.64,3099.38,0.71,16.38,13.66,,,,0.87,1.40,20000,,,46.25,,7.0,79992,,,22.3,8080.2,9151.4,,,719,,934,,0,,,,,,,,0.00,0.00,219.25,180.89,,400.14,0.00,0.00,38.58,1.61
,9/5/21 20:45,,26,6119,6083,5983,198,391,182.77,,,,,45,,304,162,210,,2.500,121,0.92,0.98,8.04,2586,2129,321.64,3109.07,0.71,16.37,13.65,,,,0.87,1.40,20000,,,46.25,,7.0,79992,,,22.4,8107.2,9173.5,,,720,,935,,0,,,,,,,,0.00,0.00,219.25,180.89,,400.14,0.00,0.00,38.58,1.61
,9/5/21 21:00,,26,6116,6081,5978,198,390,182.68,,,,,45,,304,162,209,,2.500,120,0.92,0.98,8.01,2597,2116,324.06,3085.85,0.70,16.35,13.63,,,,0.87,1.40,20000,,,46.25,,7.0,79992,,,22.4,8134.2,9195.6,,,723,,935,,0,,,,,,,,0.00,0.00,219.25,180.89,,400.14,0.00,0.00,38.58,1.61
,9/5/21 21:15,,26,6116,6080,5979,198,390,183.11,,,,,45,,305,162,208,,2.500,120,0.92,0.98,8.01,2592,2118,323.62,3090.05,0.70,16.35,13.63,,,,0.87,1.40,20000,,,46.25,,7.0,79992,,,22.5,8161.2,9217.6,,,724,,937,,0,,,,,,,,0.00,0.00,219.25,180.89,,400.14,4.41,0.55,38.53,1.61
,9/5/21 21:30," 21:30 BSW= 45 %, CL= 79992 ppm, pH= 7, H2S=  20,000 ppm, CO2= 1.4 %.",26,6114,6079,5977,198,387,183.89,,,,,45,,305,162,209,,2.500,120,0.92,0.98,8.04,2593,2116,322.73,3098.59,0.70,16.35,13.63,,,,0.87,1.40,20000,,,46.25,,7.0,79992,,,22.6,8188.2,9239.7,,,725,,938,,0,,,,,,,,0.00,0.00,219.25,180.89,,400.14,4.41,0.55,38.53,1.61
,9/5/21 21:45,,26,6113,6078,5977,198,387,182.23,,,,,45,,304,162,209,,2.500,120,0.92,0.98,8.02,2605,2116,324.70,3079.79,0.70,16.35,13.63,,,,0.87,1.40,20000,,,46.25,,7.0,79992,,,22.7,8215.3,9261.7,,,726,,940,,0,,,,,,,,0.00,0.00,219.25,180.89,,400.14,4.41,0.55,38.53,1.61
,9/5/21 22:00, 22:00 TS started flushing Desander & Sand Filter. Recovered DS= 1 Kg & SF= 1 Kg.,26,6116,6078,5977,198,391,183.75,,,,,45,,304,162,210,,2.500,119,0.92,0.98,8.04,2585,2116,321.43,3111.09,0.70,16.35,13.63,,,,0.87,1.40,20000,,,46.25,,7.0,79992,,,22.8,8242.3,9283.8,,,727,,941,,0,,,,,BOTH,90,10,3.97,0.44,223.22,181.33,4.41,404.55,4.41,0.55,38.53,1.61
,9/5/21 22:15,,26,6116,6081,5978,198,390,183.40,,,,,45,,305,162,210,,2.500,120,0.92,0.98,8.06,2586,2117,320.87,3116.51,0.70,16.35,13.63,,,,0.87,1.40,20000,,,46.25,,7.0,79992,,,22.9,8269.2,9305.8,,,728,,942,,0,,,,,,,,0.00,0.00,223.22,181.33,,404.55,0.00,0.00,38.82,1.62
,9/5/21 22:30," 22:30 BSW= 45 %, CL= 79992 ppm, pH= 7, H2S=  20,000 ppm, CO2= 1.4 %.",26,6117,6082,5980,198,392,184.44,,,,,45,,306,165,210,,2.500,120,0.92,0.98,8.07,2577,2120,319.51,3129.82,0.70,16.35,13.63,,,,0.87,1.40,20000,,,46.25,,7.0,79992,,,22.9,8296.1,9327.9,,,728,,943,,0,,,,,,,,0.00,0.00,223.22,181.33,,404.55,0.00,0.00,38.82,1.62
,9/5/21 22:45,,26,6100,6065,5990,199,395,188.06,,,,,45,,306,166,214,,2.500,118,0.92,0.98,8.13,2577,2106,316.93,3155.31,0.72,16.38,13.65,,,,0.87,1.40,20000,,,46.25,,7.0,79992,,,23.0,8322.9,9349.8,,,728,,943,,0,,,,,,,,0.00,0.00,223.22,181.33,,404.55,0.00,0.00,38.82,1.62
,9/5/21 23:00,,26,6102,6068,6056,200,390,188.84,,,,,45,,306,167,213,,2.500,118,0.92,0.98,8.09,2612,2136,322.70,3098.89,0.77,16.54,13.79,,,,0.87,1.40,20000,,,46.25,,7.0,79992,,,23.1,8350.1,9372.1,,,735,,946,,0,,,,,,,,0.00,0.00,223.22,181.33,,404.55,0.00,0.00,38.82,1.62
,9/5/21 23:15,,26,6107,6072,6060,200,394,187.77,,,,,45,,306,168,211,,2.500,117,0.92,0.98,8.06,2621,2151,325.34,3073.73,0.77,16.55,13.80,,,,0.87,1.40,20000,,,46.25,,7.0,79992,,,23.2,8377.4,9394.5,,,740,,950,,0,,,,,,,,0.00,0.00,223.22,181.33,,404.55,6.61,0.81,38.97,1.62
,9/5/21 23:30," 23:30 BSW= 45 %, CL= 79992 ppm, pH= 7, H2S=  20,000 ppm, CO2= 1.4 %.",26,6102,6067,6062,200,391,187.37,,,,,45,,306,167,215,,2.500,116,0.92,0.98,8.12,2593,2118,319.30,3131.86,0.78,16.55,13.80,,,,0.87,1.40,20000,,,46.25,,7.0,79992,,,23.3,8404.4,9416.5,,,742,,952,,0,,,,,,,,0.00,0.00,223.22,181.33,,404.55,6.61,0.81,38.97,1.62
,9/5/21 23:45,,26,6100,6065,6061,200,396,187.55,,,,,45,,307,167,215,,2.500,117,0.92,0.98,8.14,2592,2161,318.45,3140.18,0.78,16.55,13.80,,,,0.87,1.40,20000,,,46.25,,7.0,79992,,,23.4,8431.4,9439.1,,,742,,955,,0,,,,,,,,0.00,0.00,223.22,181.33,,404.55,6.61,0.81,38.97,1.62
,9/6/21 0:00, 0:00 TS started flushing Desander & Sand Filter. Recovered DS= 2 Kg & SF= 1 Kg.,26,6097,6062,6051,201,391,187.61,,,,,45,,305,168,217,,2.500,116,0.92,0.98,8.16,2588,2133,317.17,3152.93,0.77,16.51,13.77,,,,0.87,1.40,20000,,,46.25,,7.0,79992,,,23.4,8458.4,9461.3,,,746,,958,,0,,,,,BOTH,90,10,5.95,0.66,229.17,181.99,6.61,411.16,6.61,0.81,38.97,1.62
,9/6/21 0:15,,26,6100,6064,6055,202,396,187.84,,,,,45,,307,168,214,,2.500,116,0.92,0.98,8.11,2611,2138,322.03,3105.31,0.77,16.51,13.77,,,,0.87,1.40,20000,,,46.25,,7.0,79992,,,23.5,8485.6,9483.5,,,749,,960,,0,,,,,,,,0.00,0.00,229.17,181.99,,411.16,0.00,0.00,39.08,1.63
,9/6/21 0:30," 0:30 BSW= 45 %, CL= 79992 ppm, pH= 7, H2S=  20,000 ppm, CO2= 1.4 %.",26,6098,6063,6055,202,394,188.08,,,,,45,,306,168,218,,2.500,116,0.92,0.98,8.17,2591,2130,316.95,3155.04,0.78,16.51,13.76,,,,0.87,1.40,20000,,,46.25,,7.0,79992,,,23.6,8512.6,9505.7,,,749,,961,,0,,,,,,,,0.00,0.00,229.17,181.99,,411.16,0.00,0.00,39.08,1.63
,9/6/21 0:45,,26,6094,6058,6051,203,393,187.83,,,,,45,,306,168,218,,2.500,116,0.92,0.98,8.18,2597,2131,317.55,3149.11,0.77,16.49,13.75,,,,0.87,1.40,20000,,,46.25,,7.0,79992,,,23.7,8539.6,9527.9,,,750,,962,,0,,,,,,,,0.00,0.00,229.17,181.99,,411.16,0.00,0.00,39.08,1.63
,9/6/21 1:00,,26,6095,6059,6014,204,390,187.12,,,,,45,,306,167,214,,2.500,116,0.92,0.98,8.11,2586,2128,318.95,3135.32,0.73,16.37,13.65,,,,0.87,1.40,20000,,,46.25,,7.0,79992,,,23.8,8566.5,9550.1,,,751,,964,,0,,,,,,,,0.00,0.00,229.17,181.99,,411.16,0.00,0.00,39.08,1.63
,9/6/21 1:15,,26,6096,6062,5982,205,392,188.64,,,,,45,,305,167,213,,2.500,119,0.92,0.98,8.08,2566,2116,317.43,3150.29,0.71,16.28,13.57,,,,0.87,1.40,20000,,,46.25,,7.0,79992,,,23.9,8593.3,9572.1,,,750,,964,,0,,,,,,,,0.00,0.00,229.17,181.99,,411.16,5.51,0.68,38.96,1.62
,9/6/21 1:30," 1:30 BSW= 45 %, CL= 79992 ppm, pH= 7, H2S=  20,000 ppm, CO2= 1.4 %.",26,6099,6063,5979,204,393,187.71,,,,,45,,306,167,214,,2.500,120,0.92,0.98,8.11,2560,2112,315.76,3166.93,0.71,16.28,13.57,,,,0.87,1.40,20000,,,46.25,,7.0,79992,,,24.0,8619.9,9594.1,,,749,,964,,0,,,,,,,,0.00,0.00,229.17,181.99,,411.16,5.51,0.68,38.96,1.62
,9/6/21 1:45,,26,6097,6061,5976,205,394,187.80,,,,,45,,306,166,216,,2.500,120,0.92,0.98,8.14,2563,2111,314.98,3174.79,0.71,16.26,13.56,,,,0.87,1.40,20000,,,46.25,,7.0,79992,,,24.0,8646.6,9616.1,,,749,,964,,0,,,,,,,,0.00,0.00,229.17,181.99,,411.16,5.51,0.68,38.96,1.62
,9/6/21 2:00, 2:00 TS started flushing Desander & Sand Filter. Recovered DS= 1 Kg & SF= 1.5 Kg.,26,6082,6048,5971,203,390,183.66,,,,,45,,305,163,215,,2.500,118,0.92,0.98,8.14,2560,2084,314.65,3178.17,0.70,16.27,13.57,,,,0.87,1.40,20000,,,46.25,,7.0,79992,,,24.1,8673.3,9637.8,,,747,,963,,0,,,,,BOTH,90,10,4.96,0.55,234.13,182.54,5.51,416.67,5.51,0.68,38.96,1.62
,9/6/21 2:15,,26,6090,6055,5966,203,390,187.96,,,,,45,,304,165,210,,2.500,117,0.92,0.98,8.04,2581,2120,321.20,3113.29,0.69,16.25,13.55,,,,0.87,1.40,20000,,,46.25,,7.0,79992,,,24.2,8700.2,9659.9,,,749,,964,,0,,,,,,,,0.00,0.00,234.13,182.54,,416.67,0.00,0.00,38.91,1.62
,9/6/21 2:30," 2:30 BSW= 45 %, CL= 79992 ppm, pH= 7, H2S=  20,000 ppm, CO2= 1.4 %.",26,6090,6055,5965,204,394,190.64,,,,,45,,305,166,215,,2.500,119,0.92,0.98,8.14,2561,2099,314.76,3176.99,0.70,16.24,13.54,,,,0.87,1.40,20000,,,46.25,,7.0,79992,,,24.3,8726.9,9681.8,,,749,,964,,0,,,,,,,,0.00,0.00,234.13,182.54,,416.67,0.00,0.00,38.91,1.62
,9/6/21 2:45,,26,6089,6053,5963,204,391,187.50,,,,,45,,304,165,214,,2.500,118,0.92,0.98,8.12,2564,2096,315.85,3166.10,0.70,16.24,13.54,,,,0.87,1.40,20000,,,46.25,,7.0,79992,,,24.4,8753.6,9703.6,,,750,,965,,0,,,,,,,,0.00,0.00,234.13,182.54,,416.67,0.00,0.00,38.91,1.62
,9/6/21 3:00,,26,6088,6052,5963,201,390,185.55,,,,,45,,305,164,215,,2.500,117,0.92,0.98,8.14,2564,2098,315.13,3173.34,0.70,16.27,13.56,,,,0.87,1.40,20000,,,46.25,,7.0,79992,,,24.5,8780.3,9725.5,,,750,,965,,0,,,,,,,,0.00,0.00,234.13,182.54,,416.67,0.00,0.00,38.91,1.62
,9/6/21 3:15,,26,6086,6051,5961,202,392,184.04,,,,,45,,305,163,215,,2.500,115,0.92,0.98,8.13,2569,2098,315.83,3166.24,0.70,16.26,13.55,,,,0.87,1.40,20000,,,46.25,,7.0,79992,,,24.5,8807.0,9747.3,,,751,,965,,0,,,,,,,,0.00,0.00,234.13,182.54,,416.67,6.61,0.81,39.12,1.63
,9/6/21 3:30," 3:30 BSW= 45 %, CL= 79992 ppm, pH= 7, H2S=  20,000 ppm, CO2= 1.4 %.",26,6088,6054,5962,200,388,183.91,,,,,45,,304,162,215,,2.500,114,0.92,0.98,8.14,2567,2097,315.41,3170.47,0.70,16.28,13.57,,,,0.87,1.40,20000,,,46.25,,7.0,79992,,,24.6,8833.8,9769.2,,,752,,966,,0,,,,,,,,0.00,0.00,234.13,182.54,,416.67,6.61,0.81,39.12,1.63
,9/6/21 3:45,,26,6087,6054,5964,200,390,183.33,,,,,45,,304,162,216,,2.500,113,0.92,0.98,8.17,2558,2099,313.12,3193.70,0.70,16.28,13.57,,,,0.87,1.40,20000,,,46.25,,7.0,79992,,,24.7,8860.4,9791.0,,,752,,967,,0,,,,,,,,0.00,0.00,234.13,182.54,,416.67,6.61,0.81,39.12,1.63
,9/6/21 4:00, 4:00 TS started flushing Desander & Sand Filter. Recovered DS= 2 Kg & SF= 1 Kg.,26,6085,6052,5961,201,391,183.08,,,,,45,,304,162,216,,2.500,112,0.92,0.98,8.16,2567,2096,314.67,3177.94,0.70,16.27,13.57,,,,0.87,1.40,20000,,,46.25,,7.0,79992,,,24.8,8887.2,9812.9,,,753,,968,,0,,,,,BOTH,90,10,5.95,0.66,240.08,183.20,6.61,423.29,6.61,0.81,39.12,1.63
,9/6/21 4:15,,26,6080,6044,5956,200,397,183.07,,,,,45,,308,161,211,,2.500,114,0.92,0.98,8.14,2559,2109,314.25,3182.14,0.69,16.27,13.56,,,,0.87,1.40,20000,,,46.25,,7.0,79992,,,24.9,8913.8,9834.8,,,755,,968,,0,,,,,,,,0.00,0.00,240.08,183.20,,423.29,0.00,0.00,39.01,1.63
